"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at","current_month_file"
"24389","SMART라마다충주수안보점","충청북도 충주시 수안보면 조산공원길 99","더조선호텔1층","","36.8456936457468","127.993985516945","2022-09-08","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24390","신천대박점","서울특별시 송파구 올림픽로12길 4-15","","","37.5110700408942","127.082199106699","2022-09-20","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24391","R충북대점","충청북도 청주시 서원구 충대로 1","제1학생회관 1층","","36.6300443933522","127.455076764458","2022-09-14","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24392","천안성정사랑점","충청남도 천안시 서북구 서부16길 19","","","36.8228954913766","127.138734218506","2022-09-15","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24394","신림드림점","서울특별시 관악구 남부순환로161가길 45","","","37.4846343525908","126.916281193716","2022-09-15","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24395","당진해링턴플레이스점","충청남도 당진시 송산면 서정2길 37","상가동 102~104호","","36.9595313186688","126.689787474936","2022-09-19","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24399","R가야대로점","부산광역시 부산진구 가야대로 666","","","35.1558835532052","129.044640005218","2022-09-21","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24400","R전북대중앙도서관점","전북특별자치도 전주시 덕진구 백제대로 567","전북대학교 중앙도서관","","35.8411382714422","127.131588969832","2022-09-21","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24401","부산신호부영5차점","부산광역시 강서구 신호산단1로 101","상가동 102,103호","","35.0829771969321","128.873704752728","2022-09-19","","06:00","02:00",0,1,0,1,1,0,1,0,0,0,1,1,0,"2026-04-29","2026-04-29","2022/09"
"24402","전북대건지점","전북특별자치도 전주시 덕진구 백제대로 567","제2후생관 1층","","35.8411382714422","127.131588969832","2022-09-20","","00:00","00:00",1,1,0,0,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29","2022/09"
"24403","송파BRCM3호점","서울특별시 송파구 마천로 14","","","37.509923497882","127.122378577772","2022-09-23","","06:00","00:00",0,0,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24404","R평택드림테크점","경기도 평택시 청북읍 드림산단6로 42","109호","","37.062002710316","126.970261755634","2022-09-22","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24405","화랑초교점","경기도 안산시 단원구 화정로안길 71","101호","","37.3318696249834","126.818720604925","2022-09-24","","00:00","00:00",1,1,1,1,1,0,1,0,1,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24406","한마음한양대역점","서울특별시 성동구 왕십리로 206","209-03호","","37.55557788354","127.043584493543","2022-09-20","","08:00","22:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24408","마산대50주년기념관점","경상남도 창원시 마산회원구 내서읍 함마대로 2640","50주년기념관 1층","","35.25987312943","128.503693849165","2022-09-20","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24412","신당점","서울특별시 중구 난계로 163(황학동)","올리브 101","","37.5661770932348","127.023327355584","2022-09-13","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24415","제부도케이블카전곡점","경기도 화성시 서신면 전곡항로 1-10","2층","","37.1839100917887","126.6500979124","2022-09-16","","10:00","20:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24416","R궁동점","서울특별시 구로구 부일로17길 158-3","","","37.4988043882434","126.83019983671","2022-09-22","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24417","R언양이편한점","울산광역시 울주군 언양읍 언양로 77","상가동 101호, 102호","","35.5612562884181","129.134863199148","2022-09-23","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24418","시화금강점","경기도 시흥시 정왕대로266번길 4","","","37.3431576108401","126.741403084514","2022-09-23","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24421","R춘천중앙로점","강원특별자치도 춘천시 낙원길 35","","","37.8795636433258","127.725861949189","2022-09-26","","06:00","01:00",0,1,0,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24424","광주운남삼성점","광주광역시 광산구 목련로217번길 42","","","35.1741467461233","126.821692970011","2022-09-23","","07:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24425","동래메가점","부산광역시 동래구 명륜로103번길 20","","","35.2030959483498","129.082073753801","2022-09-23","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24426","고창청보리점","전북특별자치도 고창군 공음면 씨앗등로 277","","","35.3837915412784","126.56351953773","2022-09-23","","05:00","22:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24427","SMART가평채움점","경기도 가평군 조종면 운악청계로 898","","","37.8890829993791","127.352232222735","2022-09-23","","09:00","15:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24429","부산백운포점","부산광역시 남구 백운포로 43","지하 1층 일부","","35.1035829305913","129.112973221813","2022-09-25","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24435","경산신대원룸점","경상북도 경산시 압량읍 압독4로1길 35","","","35.8386345720186","128.765750590411","2022-09-25","","00:00","00:00",1,1,0,1,1,0,1,0,1,0,1,1,0,"2026-04-29","2026-04-29","2022/09"
"24436","R전주평화마을점","전북특별자치도 전주시 완산구 평화16길 13","","","35.7927745171122","127.137819208904","2022-09-26","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,1,0,0,"2026-04-29","2026-04-29","2022/09"
"24437","안산푸르지오점","경기도 안산시 단원구 광덕4로 180","120~121호","","37.314638236863","126.832629873166","2022-09-21","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24441","R안산지원로점","경기도 안산시 단원구 지원로 107","","","37.3145250124842","126.748579516478","2022-09-26","","06:00","23:00",1,0,0,0,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24442","R시흥삼호주유소점","경기도 시흥시 시화벤처로 358","","","37.3150539069927","126.715882459584","2022-09-23","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29","2022/09"
"24447","부산대연점","부산광역시 남구 유엔로201번길 78","","","35.1336677176398","129.098299837245","2100-12-31","2100-12-31","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2100/12"
"24450","R설문IC점","경기도 고양시 일산동구 고봉로 684","","","37.7178420436677","126.789402770979","2022-09-26","","05:00","01:00",1,1,1,1,1,0,1,0,0,0,1,1,0,"2026-04-29","2026-04-29","2022/09"
"24452","안산행복한마을점","경기도 안산시 단원구 초지1로 78","분산상가 101호","","37.299125956991155","126.8157803338327","2022-09-25","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24453","SMART스타트업파크점","인천광역시 연수구 컨벤시아대로 204","C존 상가 16호","","37.3885397634962","126.639957454563","2022-09-23","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24455","안산각골로점","경기도 안산시 상록구 각골로7길 27","","","37.3006801613635","126.876158200846","2022-09-23","","04:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24456","R영통자이점","경기도 수원시 영통구 영통로89번길 83","","","37.2336076897403","127.054307017211","2022-09-24","","06:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24457","마장형제점","서울특별시 성동구 고산자로26길 15","","","37.5705760559106","127.03946937965","2022-09-25","","00:00","00:00",1,0,1,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24458","울진후포삼율점","경상북도 울진군 후포면 후포삼율로 170","","","36.6848563228246","129.44239415469","2022-09-25","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24461","R전주반월점","전북특별자치도 전주시 덕진구 반월4길 7","","","35.874592258156","127.071497281417","2022-09-26","","06:00","01:00",0,0,0,0,0,0,0,0,0,0,1,0,0,"2026-04-29","2026-04-29","2022/09"
"24463","R보은주공점","충청북도 보은군 보은읍 월송로 35","상가동 101,102,103호","","36.4828829208283","127.724422245539","2022-09-26","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24464","나주성북주공점","전라남도 나주시 대호길 8","105~107호","","35.0366780081164","126.718693354657","2022-09-26","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29","2022/09"
"24470","안성광신점","경기도 안성시 아양3로 56","상가동 116, 117호","","37.0062138065858","127.253615578631","2022-09-26","","00:00","00:00",1,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24473","R대구종로센텀점","대구광역시 중구 종로 27","","","35.8682923611549","128.591689131396","2022-09-30","","08:00","02:00",0,0,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2022/09"
"24474","동아대국제관점","부산광역시 서구 구덕로 225","동아대학교 부민캠퍼스 국제관 B1","","35.1037409887179","129.019414580951","2022-09-26","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24475","서정마을2단지점","경기도 고양시 덕양구 서정마을로 27","상가동 1층 103호","","37.6191904242049","126.849085560218","2022-09-26","","08:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24480","삭제점","인천광역시 중구 공항로424번길 43","","","37.4424071774866","126.462009349219","2100-12-31","2100-12-31","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2100/12"
"24486","SMART통영풍화점","경상남도 통영시 산양읍 풍화일주로 1609-12","","","34.8137548069667","128.386588803813","2022-09-26","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24487","원미별빛점","경기도 부천시 부천로96번길 43","","","37.4924781118306","126.787815294127","2022-09-26","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24489","경주관성솔밭점","경상북도 경주시 양남면 양남로 58","","","35.6608951246961","129.451331925345","2022-10-01","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24490","R기흥공세점","경기도 용인시 기흥구 공세로 92","","","37.232971179053","127.108963121748","2022-09-26","","05:00","01:00",0,1,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2022/09"
"24492","범서관문점","울산광역시 울주군 범서읍 관문로 278","","","35.6083109316328","129.27987898534","2022-09-26","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24493","진영대흥점","경상남도 김해시 진영읍 진영로 78","","","35.3040921425407","128.721743023493","2022-09-30","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24496","석적중앙점","경상북도 칠곡군 석적읍 북중리2길 19","","","36.0774905201637","128.408475366541","2022-09-26","","08:00","02:00",0,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24497","용호쌍용점","부산광역시 남구 용호로216번가길 40","103호","","35.1112368459308","129.110034841162","2022-09-28","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24498","고산파브빌딩점","경기도 의정부시 문충로 162","파브빌딩 104호 105호","","37.7343926704345","127.109267659468","2022-10-05","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24500","R꿈의숲아이파크점","서울특별시 성북구 돌곶이로40길 46","상가 103호, 104호","","37.618033397513564","127.04766040631486","2022-10-06","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24504","R담양무정점","전라남도 담양군 담양읍 무정로 42","","","35.3084357041435","126.98515420917","2022-10-15","","06:00","01:00",0,1,1,1,1,0,1,0,0,0,1,1,0,"2026-04-29","2026-04-29","2022/10"
"24505","일산풍동숲속점","경기도 고양시 일산동구 숲속마을2로 133","","","37.6730675886761","126.79875562613","2022-09-29","","07:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/09"
"24510","경인아라마루점","인천광역시 계양구 아라로 228","1층","","37.5725687670875","126.701394845386","2022-10-06","","09:00","00:00",0,0,1,0,0,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2022/10"
"24511","상지대점","강원특별자치도 원주시  상지대길 83","상지대학교 민주관","","37.3691192870386","127.929915065919","2022-10-13","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24518","R진해부영점","경상남도 창원시 진해구 안청북로 13","","","35.1044384269366","128.804671915404","2022-10-21","","00:00","00:00",1,1,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24519","감전LH점","부산광역시 사상구 백양대로 537","104호, 105호, 106호","","35.1561125275112","128.994429944204","2022-10-06","","07:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24520","의정부시민로점","경기도 의정부시 시민로156번길 23","","","37.7363580817032","127.051670085509","2022-10-14","","07:00","01:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24525","R안산렌보파이브점","경기도 안산시 단원구 해안로31번길 20","","","37.3044148236753","126.762644751444","2022-10-12","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24528","R완도군외점","전라남도 완도군 군외면 청해진서로 2180","","","34.3920469357588","126.648281556727","2022-10-13","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2022/10"
"24529","건대산학협동관점","서울특별시 광진구 능동로 120","산학협동관 1층","","37.539182674872","127.074711902268","2022-10-11","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24532","시흥스마일점","경기도 시흥시 마유로423번길 6-1","","","37.352719445626","126.740437208885","2022-10-06","","06:00","01:00",0,1,1,0,1,0,0,0,0,0,1,0,0,"2026-04-29","2026-04-29","2022/10"
"24534","광양망덕점","전라남도 광양시 진월면 망덕길 219","","","34.9697992543575","127.758778150696","2022-10-12","","00:00","00:00",1,0,0,1,1,0,1,0,1,0,0,1,0,"2026-04-29","2026-04-29","2022/10"
"24536","홍성구항대로점","충청남도 홍성군 구항면 내포로 677","","","36.586888574164","126.598468398048","2022-10-15","","00:00","00:00",1,0,0,0,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24537","R고척중앙점","서울특별시 구로구 경인로47길 126-5","","","37.5046497469025","126.863331006909","2022-10-15","","00:00","00:00",1,1,0,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24539","세종연기점","세종특별자치시 연기면 당산로 138","","","36.5456190850165","127.278334418682","2022-10-17","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24540","방송통신대본부점","서울특별시 종로구 대학로 86","한국방송통신대학교 대학본부1층","","37.5791954862382","127.003290880975","2022-10-24","","07:00","22:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24541","R여주남로점","경기도 여주시 여주남로 146-1","","","37.2756762128423","127.611500236815","2022-10-22","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24542","창원명서시장점","경상남도 창원시 의창구 원이대로189번길 5-2","","","35.2478850278785","128.643461539544","2022-10-17","","06:00","00:00",0,1,0,1,1,0,0,0,0,0,1,0,0,"2026-04-29","2026-04-29","2022/10"
"24543","전남나주고점","전라남도 나주시 예향로 4212","","","35.0288425396244","126.710455148333","2022-10-15","","07:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24544","광주봉선덕산점","광주광역시 남구 봉선로84번길 7","상가동 101호 102호","","35.125934697512","126.904838388911","2022-10-19","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29","2022/10"
"24546","동화마을3단지점","경기도 화성시 봉담읍 동화새터길 119","상가 103호,104호","","37.2163686627533","126.961866664184","2022-10-18","","06:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24548","화성우림점","경기도 화성시 남양읍 남양성지로 8-6","상가 101호","","37.204979303718","126.804352396703","2022-10-19","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24549","평촌럭키점","경기도 안양시 동안구 관평로 260","상가1층 101호","","37.3996756715928","126.957150721835","2022-10-19","","07:00","01:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
"24551","영도남항점","부산광역시 영도구 절영로50번길 8","","","35.0902796680872","129.038058551133","2022-10-21","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2022/10"
